0.39748,0.2125,0.1168,0.037641,0.10374,0.23472,0.39943
0.39339,0.21214,0.11051,0.037894,0.10376,0.23597,0.39824
0.38815,0.21142,0.10517,0.038969,0.10418,0.23854,0.39956
0.38195,0.21037,0.10072,0.040766,0.10499,0.24234,0.40315
0.37498,0.20901,0.097087,0.043184,0.1062,0.24723,0.40876
0.36745,0.20738,0.09419,0.046125,0.10779,0.2531,0.41613
0.35953,0.20549,0.091957,0.049489,0.10977,0.25984,0.42502
0.35142,0.20338,0.090316,0.053175,0.11213,0.26732,0.43517
0.34332,0.20108,0.089194,0.057084,0.11487,0.27543,0.44634
0.33541,0.1986,0.088515,0.061117,0.11798,0.28406,0.45828
0.32789,0.19598,0.088206,0.065173,0.12147,0.29308,0.47074
0.32095,0.19325,0.088194,0.069153,0.12532,0.30238,0.48346
0.31478,0.19043,0.088406,0.072956,0.12953,0.31185,0.49621
0.30956,0.18755,0.088766,0.076484,0.13411,0.32136,0.50872
0.30529,0.18464,0.089203,0.079637,0.13904,0.3308,0.52075
0.30179,0.18172,0.089641,0.082314,0.14434,0.34007,0.53205
0.29889,0.17882,0.090009,0.084501,0.15003,0.34913,0.54238
0.29643,0.17598,0.090272,0.086366,0.15616,0.35793,0.55175
0.29424,0.1732,0.090439,0.088105,0.16279,0.36643,0.56044
0.29215,0.17053,0.090516,0.089914,0.16996,0.37459,0.56875
0.28998,0.16799,0.090512,0.091986,0.17771,0.38238,0.57695
0.28758,0.1656,0.090436,0.094518,0.1861,0.38976,0.58533
0.28489,0.16339,0.090296,0.097704,0.19515,0.39687,0.5942
0.28199,0.16139,0.090101,0.10173,0.20475,0.40387,0.60381
0.27896,0.15962,0.089857,0.10656,0.21468,0.41092,0.61421
0.27589,0.1581,0.089588,0.11198,0.22474,0.41819,0.62517
0.27286,0.15687,0.089374,0.1178,0.23472,0.42585,0.63649
0.26996,0.15588,0.089314,0.12379,0.24441,0.43402,0.64793
0.26726,0.1551,0.089507,0.12974,0.25367,0.44269,0.65929
0.26475,0.15448,0.090051,0.13544,0.26253,0.45181,0.67035
0.26239,0.154,0.091046,0.14069,0.27099,0.46133,0.68087
0.26014,0.1536,0.092591,0.14544,0.2791,0.47119,0.69069
0.25796,0.15326,0.094783,0.1498,0.28688,0.48135,0.69983
0.25581,0.15292,0.09771,0.15391,0.29436,0.49174,0.70846
