-0.15445,-0.15346,0.0691,0.01632,0.31488,0.18384,0.16738
-0.15306,-0.16789,-0.12695,0.0086295,0.28025,0.18411,0.16601
-0.15193,-0.1772,-0.2526,0.016934,0.25205,0.1854,0.16493
-0.151,-0.1821,-0.31922,0.037621,0.22968,0.18755,0.16413
-0.15025,-0.18328,-0.33818,0.067078,0.2126,0.19044,0.1636
-0.14962,-0.18145,-0.32085,0.10169,0.20023,0.19391,0.16333
-0.14907,-0.17731,-0.2786,0.13785,0.192,0.19784,0.1633
-0.14856,-0.17156,-0.2228,0.17194,0.18735,0.20207,0.16352
-0.14803,-0.1649,-0.16483,0.20114,0.18571,0.20647,0.16396
-0.14745,-0.15802,-0.116,0.2263,0.18652,0.21089,0.16462
-0.14678,-0.15164,-0.081803,0.24932,0.1892,0.2152,0.16549
-0.14596,-0.14644,-0.056822,0.27073,0.19319,0.21928,0.16655
-0.14495,-0.14314,-0.034441,0.28707,0.19792,0.22311,0.1678
-0.14372,-0.14243,-0.0091964,0.29458,0.20283,0.22668,0.16923
-0.1422,-0.14501,0.018479,0.29406,0.20734,0.23001,0.17083
-0.14037,-0.15158,0.046271,0.28891,0.2109,0.2331,0.17258
-0.13822,-0.16276,0.072392,0.28218,0.2132,0.23593,0.17447
-0.13586,-0.17779,0.097854,0.27423,0.21454,0.23853,0.17649
-0.13339,-0.19477,0.12458,0.2643,0.21526,0.2409,0.17862
-0.13092,-0.21175,0.15329,0.25173,0.21572,0.24308,0.18084
-0.12856,-0.22682,0.18224,0.23776,0.21627,0.24513,0.18313
-0.12643,-0.23802,0.20939,0.22528,0.21725,0.24708,0.18548
-0.12464,-0.24349,0.23385,0.21697,0.21903,0.24898,0.18788
-0.12327,-0.24246,0.25795,0.21328,0.22173,0.25087,0.19024
-0.12228,-0.23514,0.28453,0.21345,0.22513,0.25281,0.19243
-0.12161,-0.22177,0.31644,0.21666,0.22899,0.25482,0.19433
-0.12117,-0.20259,0.35071,0.22213,0.23307,0.25688,0.1958
-0.12089,-0.17787,0.37196,0.22905,0.2371,0.25896,0.19672
-0.1207,-0.14886,0.37399,0.23664,0.24085,0.26101,0.19695
-0.1205,-0.11873,0.36348,0.24409,0.24407,0.26298,0.19637
-0.12025,-0.09068,0.34788,0.25064,0.24667,0.26484,0.19496
-0.11992,-0.065007,0.33402,0.25604,0.24877,0.26654,0.19299
-0.1196,-0.039267,0.32327,0.26042,0.25052,0.26804,0.19074
-0.11935,-0.010907,0.31409,0.26395,0.25204,0.26934,0.18851
-0.11922,0.022493,0.30497,0.26678,0.25347,0.27051,0.1866
-0.11929,0.062657,0.29512,0.26907,0.25494,0.2716,0.18529
